politician_id,politician_name,trade_date,published_at,symbol,asset_type,side,amount_bucket,amount_midpoint,source_url,filing_delay_days
C001123,Gil Cisneros,2026-03-16T00:00:00+00:00,2026-04-08T00:00:00+00:00,CDRE,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796485,22
C001123,Gil Cisneros,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,CATY,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796490,35
C001123,Gil Cisneros,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,CENT,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796491,35
C001123,Gil Cisneros,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,SKY,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796492,35
C001123,Gil Cisneros,2026-03-27T00:00:00+00:00,2026-04-08T00:00:00+00:00,SCHW,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796493,11
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,CHTR,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796494,25
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,CTSH,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796495,25
C001123,Gil Cisneros,2026-03-25T00:00:00+00:00,2026-04-08T00:00:00+00:00,COHR,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796496,13
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,CAG,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796497,25
C001123,Gil Cisneros,2026-03-25T00:00:00+00:00,2026-04-08T00:00:00+00:00,GLW,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796498,13
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,CSGP,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796499,25
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,CRWD,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796501,25
C001123,Gil Cisneros,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,CSWI,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796502,35
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,DDOG,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796503,25
C001123,Gil Cisneros,2026-03-12T00:00:00+00:00,2026-04-08T00:00:00+00:00,DBRG,us_equity,sell,50K–100K,75000.0,https://www.capitoltrades.com/trades/20003796504,26
C001123,Gil Cisneros,2026-03-18T00:00:00+00:00,2026-04-08T00:00:00+00:00,DASH,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796505,20
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,DASH,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796506,25
C001123,Gil Cisneros,2026-03-27T00:00:00+00:00,2026-04-08T00:00:00+00:00,DASH,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796507,11
C001123,Gil Cisneros,2026-03-18T00:00:00+00:00,2026-04-08T00:00:00+00:00,DASH,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796508,20
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,LLY,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796509,25
C001123,Gil Cisneros,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,EPAC,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796510,35
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,EPAM,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796511,25
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,EFX,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796512,25
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,RE,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796513,25
C001123,Gil Cisneros,2026-03-27T00:00:00+00:00,2026-04-08T00:00:00+00:00,FN,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796514,11
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,FDS,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796515,25
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,FICO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796516,25
C001123,Gil Cisneros,2026-03-09T00:00:00+00:00,2026-04-08T00:00:00+00:00,FSS,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796517,29
C001123,Gil Cisneros,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,FIS,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796518,25
M001232,April McClain Delaney,2026-03-26T00:00:00+00:00,2026-04-08T00:00:00+00:00,TECH,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796598,11
M001232,April McClain Delaney,2026-03-04T00:00:00+00:00,2026-04-08T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796599,33
M001232,April McClain Delaney,2026-03-05T00:00:00+00:00,2026-04-08T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796600,32
M001232,April McClain Delaney,2026-03-09T00:00:00+00:00,2026-04-08T00:00:00+00:00,EME,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796601,28
M001232,April McClain Delaney,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,EME,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796602,34
M001232,April McClain Delaney,2026-03-10T00:00:00+00:00,2026-04-08T00:00:00+00:00,EME,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796603,27
M001232,April McClain Delaney,2026-03-31T00:00:00+00:00,2026-04-08T00:00:00+00:00,ENTG,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796604,6
M001232,April McClain Delaney,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,JLL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796605,34
M001232,April McClain Delaney,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,JLL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796606,24
M001232,April McClain Delaney,2026-03-09T00:00:00+00:00,2026-04-08T00:00:00+00:00,MLM,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796607,28
M001232,April McClain Delaney,2026-03-09T00:00:00+00:00,2026-04-08T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796608,28
M001232,April McClain Delaney,2026-03-03T00:00:00+00:00,2026-04-08T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796609,34
M001232,April McClain Delaney,2026-03-04T00:00:00+00:00,2026-04-08T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796610,33
M001232,April McClain Delaney,2026-03-10T00:00:00+00:00,2026-04-08T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796611,27
M001232,April McClain Delaney,2026-03-31T00:00:00+00:00,2026-04-08T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796612,6
M001232,April McClain Delaney,2026-03-18T00:00:00+00:00,2026-04-08T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796613,19
M001232,April McClain Delaney,2026-03-20T00:00:00+00:00,2026-04-08T00:00:00+00:00,PKG,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796614,17
M001232,April McClain Delaney,2026-03-17T00:00:00+00:00,2026-04-08T00:00:00+00:00,PKG,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796615,20
M001232,April McClain Delaney,2026-03-31T00:00:00+00:00,2026-04-08T00:00:00+00:00,ROL,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796616,6
M001232,April McClain Delaney,2026-03-31T00:00:00+00:00,2026-04-08T00:00:00+00:00,SGI,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796617,6
M001232,April McClain Delaney,2026-03-13T00:00:00+00:00,2026-04-08T00:00:00+00:00,SGI,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796618,24
M001232,April McClain Delaney,2026-03-16T00:00:00+00:00,2026-04-08T00:00:00+00:00,SGI,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796619,21
M001232,April McClain Delaney,2026-03-09T00:00:00+00:00,2026-04-08T00:00:00+00:00,SGI,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796620,28
M001232,April McClain Delaney,2026-03-16T00:00:00+00:00,2026-04-08T00:00:00+00:00,STE,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796621,21
M001232,April McClain Delaney,2026-03-16T00:00:00+00:00,2026-04-08T00:00:00+00:00,TSCO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796622,21
M001232,April McClain Delaney,2026-03-04T00:00:00+00:00,2026-04-08T00:00:00+00:00,TSCO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796623,33
M001232,April McClain Delaney,2026-03-31T00:00:00+00:00,2026-04-08T00:00:00+00:00,TSCO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796624,6
M001232,April McClain Delaney,2026-02-24T00:00:00+00:00,2026-03-11T00:00:00+00:00,TECH,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795444,14
M001232,April McClain Delaney,2026-02-13T00:00:00+00:00,2026-03-11T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795445,25
M001232,April McClain Delaney,2026-02-18T00:00:00+00:00,2026-03-11T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795446,20
M001232,April McClain Delaney,2026-02-02T00:00:00+00:00,2026-03-11T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795447,36
M001232,April McClain Delaney,2026-02-05T00:00:00+00:00,2026-03-11T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795448,33
M001232,April McClain Delaney,2026-02-09T00:00:00+00:00,2026-03-11T00:00:00+00:00,BJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795449,29
M001232,April McClain Delaney,2026-02-06T00:00:00+00:00,2026-03-11T00:00:00+00:00,BRO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795450,32
M001232,April McClain Delaney,2026-02-24T00:00:00+00:00,2026-03-11T00:00:00+00:00,BRO,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795451,14
M001232,April McClain Delaney,2026-02-13T00:00:00+00:00,2026-03-11T00:00:00+00:00,CHRW,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003795452,25
M001232,April McClain Delaney,2026-02-06T00:00:00+00:00,2026-03-11T00:00:00+00:00,CHRW,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795453,32
M001232,April McClain Delaney,2026-02-05T00:00:00+00:00,2026-03-11T00:00:00+00:00,CHRW,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795454,33
M001232,April McClain Delaney,2026-02-09T00:00:00+00:00,2026-03-11T00:00:00+00:00,CHRW,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795455,29
M001232,April McClain Delaney,2026-02-24T00:00:00+00:00,2026-03-11T00:00:00+00:00,CDW,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795456,14
M001232,April McClain Delaney,2026-02-23T00:00:00+00:00,2026-03-11T00:00:00+00:00,CLH,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003795457,15
M001232,April McClain Delaney,2026-02-27T00:00:00+00:00,2026-03-11T00:00:00+00:00,EME,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795458,11
M001232,April McClain Delaney,2026-02-04T00:00:00+00:00,2026-03-11T00:00:00+00:00,EME,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795459,34
M001232,April McClain Delaney,2026-02-09T00:00:00+00:00,2026-03-11T00:00:00+00:00,ENTG,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795460,29
M001232,April McClain Delaney,2026-02-23T00:00:00+00:00,2026-03-11T00:00:00+00:00,ENTG,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795461,15
M001232,April McClain Delaney,2026-02-24T00:00:00+00:00,2026-03-11T00:00:00+00:00,FBIN,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795462,14
M001232,April McClain Delaney,2026-02-24T00:00:00+00:00,2026-03-11T00:00:00+00:00,JLL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795463,14
M001232,April McClain Delaney,2026-02-11T00:00:00+00:00,2026-03-11T00:00:00+00:00,JLL,us_equity,sell,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003795464,27
M001232,April McClain Delaney,2026-02-18T00:00:00+00:00,2026-03-11T00:00:00+00:00,JLL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795465,20
M001232,April McClain Delaney,2026-02-23T00:00:00+00:00,2026-03-11T00:00:00+00:00,JLL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795466,15
M001232,April McClain Delaney,2026-02-27T00:00:00+00:00,2026-03-11T00:00:00+00:00,JLL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795467,11
M001232,April McClain Delaney,2026-02-11T00:00:00+00:00,2026-03-11T00:00:00+00:00,LH,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795468,27
M001232,April McClain Delaney,2026-02-04T00:00:00+00:00,2026-03-11T00:00:00+00:00,LH,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795469,34
M001232,April McClain Delaney,2026-02-06T00:00:00+00:00,2026-03-11T00:00:00+00:00,MORN,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795470,32
M001232,April McClain Delaney,2026-02-19T00:00:00+00:00,2026-03-11T00:00:00+00:00,MORN,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795471,19
M001232,April McClain Delaney,2026-02-25T00:00:00+00:00,2026-03-11T00:00:00+00:00,MORN,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795472,13
M001232,April McClain Delaney,2026-02-27T00:00:00+00:00,2026-03-11T00:00:00+00:00,NDAQ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795473,11
M001232,April McClain Delaney,2026-02-23T00:00:00+00:00,2026-03-11T00:00:00+00:00,PAYX,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795474,15
M001232,April McClain Delaney,2026-02-24T00:00:00+00:00,2026-03-11T00:00:00+00:00,PAYX,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795475,14
M001232,April McClain Delaney,2026-02-20T00:00:00+00:00,2026-03-11T00:00:00+00:00,ROL,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003795476,18
S001203,Tina Smith,2026-03-31T00:00:00+00:00,2026-04-02T00:00:00+00:00,MMM,us_equity,sell,50K–100K,75000.0,https://www.capitoltrades.com/trades/10000064809,2
S001203,Tina Smith,2026-01-27T00:00:00+00:00,2026-01-30T00:00:00+00:00,MRSH,us_equity,sell,50K–100K,75000.0,https://www.capitoltrades.com/trades/10000064810,3
S001203,Tina Smith,2025-11-21T00:00:00+00:00,2025-11-27T00:00:00+00:00,HBAN,us_equity,sell,100K–250K,175000.0,https://www.capitoltrades.com/trades/10000064502,5
S001203,Tina Smith,2025-02-11T00:00:00+00:00,2025-03-19T00:00:00+00:00,PEP,us_equity,sell,100K–250K,175000.0,https://www.capitoltrades.com/trades/10000064503,36
S001203,Tina Smith,2025-02-11T00:00:00+00:00,2025-03-19T00:00:00+00:00,GIS,us_equity,sell,100K–250K,175000.0,https://www.capitoltrades.com/trades/10000064225,36
S001203,Tina Smith,2024-11-12T00:00:00+00:00,2024-11-21T00:00:00+00:00,TCMD,us_equity,buy,50K–100K,75000.0,https://www.capitoltrades.com/trades/10000063223,9
S001203,Tina Smith,2024-04-04T00:00:00+00:00,2024-04-20T00:00:00+00:00,PODD,us_equity,sell,50K–100K,75000.0,https://www.capitoltrades.com/trades/10000063224,15
S001203,Tina Smith,2024-04-04T00:00:00+00:00,2024-04-20T00:00:00+00:00,NEE,us_equity,sell,100K–250K,175000.0,https://www.capitoltrades.com/trades/10000062822,15
S001203,Tina Smith,2023-11-16T00:00:00+00:00,2023-11-20T00:00:00+00:00,AORT,us_equity,buy,50K–100K,75000.0,https://www.capitoltrades.com/trades/10000062275,4
S001203,Tina Smith,2023-11-08T00:00:00+00:00,2023-11-20T00:00:00+00:00,TCMD,us_equity,buy,100K–250K,175000.0,https://www.capitoltrades.com/trades/10000062276,12
S001203,Tina Smith,2023-11-10T00:00:00+00:00,2023-11-20T00:00:00+00:00,AORT,us_equity,buy,50K–100K,75000.0,https://www.capitoltrades.com/trades/10000061761,10
K000389,Ro Khanna,2026-03-16T00:00:00+00:00,2026-04-09T00:00:00+00:00,BMO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796681,22
K000389,Ro Khanna,2026-03-03T00:00:00+00:00,2026-04-09T00:00:00+00:00,NTIOF,us_equity,buy,50K–100K,75000.0,https://www.capitoltrades.com/trades/20003796682,35
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,GOOGL,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796683,32
K000389,Ro Khanna,2026-03-11T00:00:00+00:00,2026-04-09T00:00:00+00:00,WFC,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796684,27
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,ROK,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796685,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,TMO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796686,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,AVGO,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796687,32
K000389,Ro Khanna,2026-03-24T00:00:00+00:00,2026-04-09T00:00:00+00:00,RCI,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796688,14
K000389,Ro Khanna,2026-03-12T00:00:00+00:00,2026-04-09T00:00:00+00:00,KEY,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796689,26
K000389,Ro Khanna,2026-03-05T00:00:00+00:00,2026-04-09T00:00:00+00:00,FHN,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796691,33
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,JNJ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796692,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,SBUX,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796693,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,ETN,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796694,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,JNJ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796695,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,META,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796696,32
K000389,Ro Khanna,2026-03-06T00:00:00+00:00,2026-04-09T00:00:00+00:00,AAPL,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796697,32
K000389,Ro Khanna,2026-03-24T00:00:00+00:00,2026-04-09T00:00:00+00:00,NDAQ,us_equity,sell,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796698,14
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,MCD,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796699,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,CSCO,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796700,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,KO,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796701,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,UNH,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796702,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,BSX,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796703,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,PGR,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796704,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,AMZN,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796705,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,INTU,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796706,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,SPGI,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796707,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,CRM,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796708,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,ORCL,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796710,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,AXP,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796711,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,TFC,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796712,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,GOOGL,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796713,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,DIS,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796714,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,MCO,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796715,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,COF,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796716,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,PANW,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796717,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,JPM,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796718,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,PG,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796719,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,ADP,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796720,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,PRU,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796721,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,KKR,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796722,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,ADSK,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796723,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,LOW,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796724,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,WFC,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796725,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,BX,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796726,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,IDXX,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796727,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,TSLA,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796728,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,ACN,us_equity,buy,15K–50K,32500.0,https://www.capitoltrades.com/trades/20003796729,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,MDLZ,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796730,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,HLT,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796731,8
K000389,Ro Khanna,2026-03-30T00:00:00+00:00,2026-04-09T00:00:00+00:00,PPG,us_equity,buy,1K–15K,8000.0,https://www.capitoltrades.com/trades/20003796732,8
